index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales predictions
306087,834,6,2013-05-19,0,0,0,0,0,0.0
653303,667,3,2015-03-19,780,1,1,0,0,8869.63
389575,144,6,2014-05-18,0,0,0,0,0,0.0
607015,43,4,2013-03-01,662,1,0,0,0,6687.33
211314,444,5,2013-04-20,1906,1,0,0,0,15236.84
362216,962,5,2013-11-30,838,1,0,0,0,6975.93
107436,44,6,2013-12-08,0,0,0,0,0,0.0
348534,113,5,2013-07-13,775,1,0,0,0,7390.12
96413,1103,6,2014-06-01,0,0,0,0,0,0.0
268974,986,2,2014-04-16,959,1,1,0,1,8456.87
572107,948,5,2015-03-28,1381,1,0,0,0,5808.67
176905,758,0,2013-12-02,888,1,1,0,0,11034.25
573554,648,5,2013-01-05,600,1,0,0,0,6189.44
323436,65,5,2014-08-02,252,1,0,0,0,2690.1940000000004
265915,605,0,2015-04-27,570,1,1,0,0,7995.79
432919,76,1,2014-01-14,687,1,0,0,0,6270.52
601988,481,3,2015-04-23,442,1,0,0,0,4444.51
565616,451,4,2013-08-02,481,1,1,0,1,5746.8
687169,737,2,2015-05-27,819,1,0,0,0,5831.215
140422,122,0,2015-03-16,844,1,1,0,0,8460.88
402604,185,4,2014-05-16,517,1,0,0,0,6017.86
296965,448,4,2014-11-14,858,1,1,0,0,9066.26
219350,86,3,2013-10-17,501,1,0,0,0,3483.085
291888,142,2,2013-06-19,538,1,1,0,0,5034.94
60276,400,1,2014-10-21,1357,1,1,0,0,10590.6
334697,723,2,2014-10-22,512,1,1,0,1,6224.81
77371,447,6,2013-10-13,0,0,0,0,0,0.0
126395,795,4,2013-05-17,505,1,1,0,0,5373.63
189590,129,4,2014-04-11,1183,1,0,0,0,8781.33
55811,39,1,2013-10-29,524,1,0,0,1,3900.12
237363,524,4,2013-08-09,1043,1,0,0,0,10337.22
297454,942,4,2013-08-23,464,1,0,0,0,5404.57
355187,228,4,2013-12-27,590,1,0,0,1,6278.33
401532,960,1,2013-01-01,0,0,0,1,1,0.0
460533,664,2,2014-06-25,480,1,0,0,0,4140.22
143107,201,5,2013-06-15,449,1,0,0,0,5086.01
695498,566,4,2013-07-19,587,1,1,0,1,5428.2
599629,344,3,2014-12-11,1030,1,0,0,0,7920.62
488444,452,5,2013-01-26,298,1,0,0,0,2798.03
534519,65,1,2014-12-09,516,1,0,0,0,5050.85
303937,283,4,2015-01-16,740,1,1,0,0,7317.26
622446,521,2,2014-06-18,503,1,1,0,0,5993.08
669105,811,4,2014-11-28,1124,1,1,0,0,11988.19
168472,1052,6,2013-12-01,0,0,0,0,0,0.0
642942,362,5,2013-06-15,1006,1,0,0,0,7606.81
171210,509,5,2013-06-08,373,1,0,0,0,3867.77
104127,489,6,2014-03-02,0,0,0,0,0,0.0
360031,188,0,2014-09-29,535,1,1,0,0,6511.47
362112,722,4,2014-04-04,1668,1,1,0,1,10752.97
131189,313,0,2014-03-03,1034,1,1,0,0,11636.16
76466,431,4,2013-08-30,1112,1,1,0,1,10873.5
66721,1084,1,2015-01-13,845,1,1,0,0,7018.15
353767,391,6,2014-10-26,0,0,0,0,0,0.0
710321,69,1,2013-03-19,1321,1,1,0,0,11516.52
203484,585,3,2013-12-12,948,1,0,0,0,8056.99
455739,507,4,2013-05-03,748,1,1,0,0,9427.78
337577,940,2,2014-07-23,611,1,0,0,1,5607.85
344670,308,0,2013-05-06,940,1,0,0,0,8324.28
556942,1007,2,2014-01-29,626,1,0,0,0,4690.67
287935,572,4,2013-02-22,630,1,1,0,0,7886.734999999999
23713,106,3,2014-05-22,782,1,1,0,0,7698.43
535652,228,3,2015-06-18,628,1,1,0,0,8408.41
78903,811,4,2014-11-14,629,1,1,0,0,3936.568333333333
695007,1033,1,2014-09-30,1621,1,1,0,0,18225.84
132470,704,0,2015-02-23,1124,1,0,0,0,9676.82
670801,13,6,2015-05-24,0,0,0,0,0,0.0
575837,949,0,2014-05-12,442,1,0,0,0,4263.89
703478,465,3,2014-11-27,645,1,1,0,0,8560.37
295735,457,5,2014-05-10,565,1,0,0,0,6749.57
592962,608,2,2015-06-03,1096,1,1,0,0,11000.77
255893,1031,3,2014-07-31,475,1,1,0,1,5611.94
86093,276,5,2014-03-08,262,1,0,0,0,2160.8669999999997
376710,81,1,2013-10-29,499,1,0,0,1,5635.1
52040,924,0,2014-10-27,413,1,0,0,0,3815.0
640437,214,1,2015-01-13,635,1,1,0,0,8109.88
104390,1065,3,2015-04-09,473,1,0,0,1,3794.05
112632,314,1,2013-05-21,617,1,0,0,1,5372.24
411494,503,0,2013-12-23,944,1,0,0,1,8899.6
621083,898,6,2013-02-03,0,0,0,0,0,0.0
440113,467,0,2014-12-22,2886,1,0,0,1,22580.92
339418,714,4,2013-07-12,280,1,0,0,0,3518.46
172147,973,5,2014-03-29,591,1,0,0,0,4951.73
173728,96,1,2014-11-04,750,1,1,0,0,7914.44
401614,483,4,2015-02-13,581,1,0,0,1,4824.09
504476,390,6,2014-08-03,0,0,0,0,0,0.0
424979,879,3,2014-03-06,378,1,1,0,1,4168.085999999999
492858,248,5,2014-12-06,1475,1,0,0,0,13637.21
448089,841,5,2014-08-30,212,1,0,0,0,1462.75
536551,312,3,2014-10-09,537,1,1,0,0,5437.29
443960,564,6,2015-01-04,0,0,0,0,0,0.0
273184,729,6,2013-05-26,0,0,0,0,0,0.0
235159,158,0,2013-03-04,489,1,1,0,0,7844.52
56975,30,3,2014-08-21,751,1,1,0,0,5834.7875
172535,982,5,2014-04-26,547,1,0,0,0,5711.94
278667,854,4,2013-05-03,842,1,1,0,0,7774.26
317082,843,4,2013-05-31,1461,1,1,0,0,13189.01
405509,819,0,2014-02-10,562,1,0,0,0,5610.61
507108,834,5,2013-06-22,419,1,0,0,0,3944.395
96458,26,1,2013-12-31,244,1,0,0,1,2428.05
392585,1075,6,2014-02-02,0,0,0,0,0,0.0
33584,763,1,2014-05-13,477,1,0,0,0,4571.69
165471,1055,6,2015-07-19,0,0,0,0,0,0.0
427093,278,3,2014-08-07,834,1,1,0,1,7514.94
159806,1083,2,2014-04-09,294,1,0,0,0,3897.59
356238,402,0,2014-05-12,472,1,0,0,0,3851.89
11838,467,1,2013-08-27,1721,1,1,0,1,15687.22
523258,454,6,2014-03-16,0,0,0,0,0,0.0
198091,346,1,2015-05-12,678,1,0,0,0,7744.25
420171,1007,5,2013-05-25,901,1,0,0,0,6849.68
560851,66,0,2015-06-08,519,1,0,0,0,5602.9
567624,687,0,2014-08-18,1019,1,1,0,1,10472.31
633739,590,6,2015-06-14,0,0,0,0,0,0.0
579351,706,3,2013-09-19,428,1,0,0,0,4118.84
243344,460,1,2013-04-02,441,1,0,0,0,4385.408333333333
337690,741,1,2015-04-21,847,1,0,0,0,6345.81
138682,264,6,2015-07-26,0,0,0,0,0,0.0
427439,965,4,2014-09-05,903,1,1,0,1,8346.09
306873,539,1,2013-04-09,1198,1,1,0,0,11776.56
97991,590,5,2013-08-17,362,1,0,0,0,3658.99
561728,570,5,2014-06-28,415,1,0,0,0,2965.61
368376,140,6,2013-01-06,0,0,0,0,1,0.0
357853,906,0,2013-04-15,1224,1,0,0,0,9923.62
109419,668,0,2014-05-12,1104,1,0,0,0,7707.9
214554,428,2,2014-01-29,409,1,0,0,0,4498.31
668817,999,5,2014-04-19,599,1,0,0,0,5344.71
271459,1057,2,2013-09-18,517,1,0,0,0,4696.12
163737,1083,3,2013-08-15,309,1,1,0,1,4420.67
165521,193,1,2014-03-18,872,1,1,0,0,7290.86
54589,657,2,2014-12-17,955,1,1,0,0,10336.69
474971,232,1,2014-09-16,319,1,1,0,0,3791.25
40811,985,0,2013-04-22,834,1,1,0,0,8706.82
179088,712,0,2014-02-17,741,1,1,0,0,8502.88
53051,279,0,2013-04-08,820,1,1,0,0,10289.97
593460,469,1,2014-03-18,1520,1,1,0,0,12703.59
181302,312,6,2013-01-27,0,0,0,0,0,0.0
85430,824,0,2013-04-22,804,1,1,0,0,9240.3
482635,344,1,2014-03-25,989,1,0,0,0,6581.62
564449,126,6,2014-06-08,0,0,0,0,0,0.0
570255,864,2,2014-01-22,561,1,1,0,0,4469.1
317601,463,3,2013-09-26,924,1,1,0,0,6045.26
316626,580,5,2013-12-07,2452,1,0,0,0,19448.76
474239,260,3,2013-03-21,920,1,1,0,0,6752.58
352833,397,0,2014-02-17,1049,1,1,0,0,11638.48
132413,266,0,2013-10-14,605,1,0,0,0,4772.14
347940,829,0,2014-12-29,893,1,0,0,1,7910.1
191857,309,2,2015-02-25,448,1,0,0,0,4579.04
84747,688,0,2013-07-29,501,1,1,0,1,5984.57
238285,537,0,2015-03-16,796,1,1,0,0,8049.49
595234,21,2,2014-12-31,319,1,0,0,1,2975.59
400013,9,4,2013-06-14,494,1,0,0,0,5208.62
256317,911,6,2013-03-10,0,0,0,0,0,0.0
364659,816,6,2015-01-04,0,0,0,0,0,0.0
609425,1095,4,2013-07-05,710,1,1,0,0,5039.29
34491,638,0,2015-03-30,571,1,1,0,1,7514.59
103331,734,3,2013-07-04,721,1,1,0,0,7710.91
605306,359,0,2013-09-09,731,1,1,0,0,8765.2
698637,676,6,2014-10-12,2013,1,0,0,0,11688.34
211814,871,1,2014-01-28,369,1,0,0,0,4157.89
527704,562,1,2013-10-08,3132,1,1,0,1,19688.38
424934,1065,1,2013-08-27,526,1,1,0,1,5004.43
48442,516,1,2013-02-12,668,1,0,0,0,4804.615
515593,1086,6,2013-04-28,0,0,0,0,0,0.0
373077,745,1,2014-02-04,955,1,1,0,0,10804.186666666668
391254,343,3,2015-04-09,690,1,0,0,1,6689.08
520766,96,6,2014-05-25,0,0,0,0,0,0.0
258809,273,6,2013-12-22,0,0,0,0,0,0.0
58458,877,5,2014-01-18,746,1,0,0,0,5441.095
460069,881,6,2013-05-26,0,0,0,0,0,0.0
569800,192,2,2015-02-18,804,1,1,0,1,10320.37
620095,869,5,2013-04-27,543,1,0,0,0,4182.71
497986,398,6,2014-09-07,0,0,0,0,0,0.0
76721,552,0,2015-02-16,972,1,1,0,0,12237.44
381773,380,0,2014-10-27,1218,1,0,0,0,10670.04
483104,867,4,2014-11-21,400,1,0,0,0,4020.03
1748,182,5,2014-08-16,419,1,0,0,1,5173.29
90662,364,2,2013-06-05,600,1,1,0,0,6033.27
320258,779,0,2014-06-16,1037,1,1,0,0,12077.95
358902,674,5,2014-05-03,737,1,0,0,0,7056.7
111623,197,6,2015-05-17,0,0,0,0,0,0.0
152900,782,6,2015-04-26,0,0,0,0,0,0.0
286497,211,3,2015-02-12,1543,1,0,0,0,12564.76
251415,476,2,2014-01-15,639,1,0,0,0,5172.53
49767,905,4,2013-02-08,1428,1,1,0,0,10252.07
144320,822,4,2015-02-13,536,1,0,0,0,5827.07
528070,62,4,2014-05-23,740,1,1,0,0,6619.36
331810,536,6,2015-01-11,0,0,0,0,0,0.0
101580,559,5,2013-07-20,305,1,0,0,0,2218.35
537400,798,3,2014-09-25,824,1,0,0,0,6613.73
236480,94,2,2015-07-01,713,1,1,0,1,8375.21
209017,933,6,2014-05-04,0,0,0,0,0,0.0
408798,801,3,2014-06-05,583,1,1,0,0,6569.765
686900,785,2,2014-08-20,589,1,1,0,0,6973.71
416190,551,3,2013-08-15,1048,1,1,0,0,7197.31
150262,594,2,2015-03-25,458,1,0,0,0,4131.87
459403,60,5,2013-11-23,535,1,0,0,0,5795.33
656875,70,5,2015-05-02,812,1,0,0,0,8103.17
298661,246,0,2013-09-23,1048,1,1,0,0,8619.82
125445,389,0,2013-11-11,1290,1,0,0,0,10044.18
291270,461,1,2013-10-08,480,1,1,0,0,5544.25
389809,515,2,2015-01-28,689,1,1,0,0,8686.74
475745,299,3,2013-08-08,1007,1,0,0,0,8568.75
517444,846,0,2014-04-21,0,0,0,1,1,0.0
93648,491,6,2014-08-03,0,0,0,0,0,0.0
135424,1103,4,2013-05-10,367,1,0,0,0,4644.13
67391,852,0,2014-11-24,738,1,1,0,0,7183.04
592367,972,3,2013-02-21,423,1,1,0,0,3501.38
105582,305,5,2013-07-06,464,1,0,0,1,4435.136666666667
364387,842,2,2013-08-21,973,1,0,0,1,14679.63
181786,45,1,2014-09-16,374,1,1,0,0,5245.55
425021,241,5,2013-06-08,638,1,0,0,0,5623.72
170933,189,3,2015-06-25,665,1,0,0,0,6479.66
297496,700,0,2015-05-11,520,1,0,0,0,4089.09
89929,101,4,2014-02-14,843,1,0,0,0,6910.06
375397,880,3,2014-06-26,697,1,0,0,0,6321.49
531642,605,5,2014-12-06,572,1,0,0,0,6092.7
555643,1057,3,2014-08-14,582,1,0,0,1,5315.15
178013,395,0,2015-02-16,300,1,1,0,0,4062.8
186430,636,5,2013-03-02,724,1,0,0,0,7637.503666666667
627126,96,1,2015-01-20,507,1,0,0,0,4105.9
205209,667,0,2015-07-27,1008,1,1,0,1,12104.08
1117,7,0,2014-06-02,1272,1,1,0,0,12658.28
678787,1098,3,2015-07-16,662,1,1,0,1,5725.23
528985,692,3,2015-07-30,780,1,1,0,1,7169.18
408894,405,1,2013-03-12,278,1,0,0,0,2844.21
514558,314,1,2014-11-25,621,1,1,0,0,6314.98
35041,1017,0,2015-01-26,1132,1,1,0,0,9312.15
350954,921,5,2013-07-20,458,1,0,0,0,4500.858
532688,393,4,2013-11-01,0,0,0,1,1,0.0
338933,680,0,2014-07-28,744,1,1,0,1,7787.8
247045,691,6,2013-02-10,0,0,0,0,0,0.0
347735,731,5,2014-01-04,737,1,0,0,0,6471.21
448256,635,0,2014-02-24,561,1,0,0,0,4909.39
396477,671,4,2013-11-01,0,0,0,1,0,0.0
455332,508,6,2015-01-25,0,0,0,0,0,0.0
220462,760,5,2014-02-01,1368,1,0,0,0,8354.04
132783,552,0,2013-01-21,590,1,1,0,0,7184.33
238616,826,5,2015-01-03,474,1,0,0,0,4870.8
412803,481,3,2014-12-04,554,1,1,0,0,6800.96
508442,988,3,2014-12-04,819,1,1,0,0,6679.61
435396,415,2,2015-07-08,496,1,0,0,0,5826.22
413156,812,4,2013-03-08,890,1,1,0,0,7589.77
375023,1039,2,2013-09-25,990,1,1,0,0,7701.27
141505,216,4,2015-06-19,796,1,1,0,0,7344.93
361505,673,1,2013-04-02,543,1,0,0,1,5750.17
387896,1076,2,2014-04-30,778,1,1,0,0,7473.48
434542,989,6,2013-10-20,0,0,0,0,0,0.0
647553,120,6,2013-06-23,0,0,0,0,0,0.0
416818,856,6,2014-11-16,0,0,0,0,0,0.0
164900,869,5,2014-01-18,626,1,0,0,0,4128.62
509263,405,1,2015-07-21,367,1,0,0,1,3299.53
646686,1002,4,2015-07-03,761,1,1,0,0,6983.85
618487,996,4,2015-02-13,648,1,0,0,1,5512.19
449344,941,2,2013-06-05,606,1,1,0,0,5736.67
256454,126,2,2013-04-10,545,1,1,0,0,6214.83
101798,826,1,2014-04-29,844,1,1,0,0,9475.46
165732,249,5,2014-11-08,495,1,0,0,0,4718.705
105987,1087,1,2013-03-05,669,1,1,0,0,7171.76
387114,1079,2,2013-08-21,621,1,0,0,0,6975.52
138850,862,4,2015-03-06,1067,1,1,0,0,8202.98
364932,601,4,2013-04-05,348,1,0,0,1,3798.18
479996,939,6,2014-03-23,0,0,0,0,0,0.0
72388,987,6,2014-02-02,0,0,0,0,0,0.0
30823,360,1,2013-01-08,861,1,1,0,0,9063.9
598859,649,5,2014-04-12,157,1,0,0,0,1368.37
637177,872,4,2013-11-15,860,1,0,0,0,7314.55
198256,755,2,2014-04-30,1118,1,1,0,1,11853.76
403786,24,6,2014-05-25,0,0,0,0,0,0.0
391697,973,2,2013-06-19,652,1,1,0,0,5217.36
465719,464,2,2014-04-09,1148,1,0,0,0,8509.98
27030,827,1,2014-09-23,1526,1,0,0,0,11056.05
361286,671,1,2013-08-27,539,1,1,0,1,6037.59
34690,690,5,2014-06-28,696,1,0,0,0,5720.05
128467,882,4,2013-07-12,759,1,0,0,0,5992.365
349825,817,4,2014-05-02,3268,1,1,0,1,23180.59
657372,99,3,2013-05-16,448,1,1,0,0,4857.5425
702809,301,0,2015-03-16,679,1,1,0,0,7106.37
613469,271,2,2015-07-22,581,1,0,0,1,5015.48
574659,985,4,2014-02-14,748,1,0,0,0,7197.64
361723,112,0,2014-03-24,818,1,0,0,0,6808.59
614219,395,5,2013-02-23,364,1,0,0,0,2878.58
169401,664,1,2014-06-24,518,1,0,0,0,4272.19
178814,1088,1,2013-09-24,503,1,1,0,0,5353.84
116463,1013,1,2013-05-28,549,1,1,0,0,5516.01
431262,560,4,2014-09-19,1566,1,1,0,0,12593.51
240566,1070,4,2015-02-13,853,1,0,0,0,6967.33
630309,570,2,2013-10-30,684,1,0,0,1,4643.47
66370,801,6,2014-04-06,0,0,0,0,0,0.0
448974,428,4,2014-03-14,508,1,0,0,0,5725.88
382909,741,3,2013-03-21,895,1,1,0,1,7790.08
505658,1043,6,2015-02-01,0,0,0,0,0,0.0
13892,551,1,2014-02-18,1184,1,1,0,0,8365.01
411358,810,4,2015-06-12,502,1,0,0,0,5584.81
254287,1077,3,2013-07-11,440,1,0,0,0,3591.15
122150,542,2,2014-05-28,591,1,0,0,0,4834.59
519924,333,5,2013-02-16,1034,1,0,0,0,7783.23
21687,294,5,2014-12-27,394,1,0,0,1,3174.92
614724,910,1,2013-12-31,363,1,0,0,1,3667.71
665525,681,4,2014-05-09,566,1,1,0,0,4312.24
682941,454,4,2013-06-14,755,1,0,0,0,6262.12
150414,578,6,2015-01-11,0,0,0,0,0,0.0
672620,613,2,2014-04-09,911,1,0,0,0,5660.64
616927,1083,4,2014-10-17,373,1,0,0,0,5324.13
7573,206,0,2014-02-10,781,1,0,0,0,6215.09
150671,231,4,2013-05-24,364,1,0,0,1,3753.47
161451,1052,6,2015-07-12,0,0,0,0,0,0.0
573243,49,3,2014-05-22,473,1,1,0,0,5973.88
223655,557,0,2014-08-25,583,1,0,0,0,3417.68
284321,268,1,2014-06-24,500,1,0,0,0,3672.12
556175,663,3,2015-02-05,635,1,1,0,0,5201.525
99651,18,2,2014-01-22,716,1,1,0,0,7198.69
188113,827,6,2014-09-07,0,0,0,0,0,0.0
17703,426,6,2014-12-21,0,0,0,0,0,0.0
245161,578,5,2013-08-31,872,1,0,0,0,7667.05
660416,937,3,2013-02-07,578,1,1,0,0,7015.2475
500699,285,0,2015-07-20,497,1,0,0,0,4824.13
454695,635,4,2013-05-03,727,1,1,0,0,6929.88
658263,189,2,2014-03-19,827,1,1,0,0,9248.24
406526,570,5,2014-08-09,429,1,0,0,0,3268.44
350862,886,4,2014-01-24,593,1,1,0,0,6350.33
110435,594,6,2013-08-18,0,0,0,0,0,0.0
330556,327,6,2013-10-20,0,0,0,0,0,0.0
398689,647,1,2014-01-28,507,1,0,0,0,3793.69
298787,697,1,2015-05-19,1027,1,1,0,0,11003.36
554571,424,3,2013-01-03,546,1,0,0,1,4386.38
109983,682,0,2014-12-01,2507,1,1,0,0,21317.95
371717,111,6,2013-09-29,0,0,0,0,0,0.0
70812,631,5,2013-06-15,506,1,0,0,0,4546.99
47384,512,4,2013-04-26,1436,1,1,0,0,5907.56
117646,885,0,2014-07-14,862,1,1,0,1,8347.24
659346,194,5,2014-10-04,504,1,0,0,0,4898.57
611209,554,1,2013-04-02,538,1,0,0,0,3892.44
692485,694,3,2013-11-21,758,1,1,0,0,7971.9
685814,864,3,2013-08-01,571,1,1,0,1,4177.96
413570,81,0,2014-03-17,598,1,1,0,0,7314.06
331517,117,5,2013-11-16,293,1,0,0,0,2285.0
22435,592,0,2013-03-11,545,1,0,0,0,3785.96
51666,171,6,2014-07-06,0,0,0,0,0,0.0
186857,312,1,2013-07-16,593,1,1,0,1,6307.3
514012,599,4,2013-01-18,757,1,0,0,0,7046.63
563407,1028,4,2013-08-09,560,1,0,0,1,4679.85
274967,1058,4,2013-08-02,610,1,1,0,1,6468.9
19165,179,0,2013-01-28,796,1,0,0,0,5468.57
50078,212,1,2014-12-30,496,1,0,0,1,4846.53
58519,189,3,2013-05-16,871,1,1,0,0,9541.28
321560,704,3,2013-05-09,0,0,0,1,0,0.0
441311,502,4,2014-09-05,1482,1,1,0,1,10499.11
182258,364,6,2013-10-06,0,0,0,0,0,0.0
376834,1105,0,2013-06-10,371,1,0,0,0,3102.32
494650,532,4,2015-05-22,1320,1,1,0,0,11475.51
620640,369,6,2013-09-01,0,0,0,0,0,0.0
681956,148,2,2014-01-08,774,1,1,0,0,8047.43
122945,571,4,2014-05-30,709,1,0,0,0,6151.14
387710,639,0,2015-06-29,579,1,1,0,1,6727.52
275962,798,2,2014-07-30,941,1,1,0,1,8758.88
275870,653,3,2014-05-01,0,0,1,1,0,0.0
417606,35,2,2014-02-05,736,1,1,0,0,10025.02
63903,992,1,2013-10-15,622,1,0,0,0,4876.68
616127,682,5,2014-11-01,1405,1,0,0,0,7818.83
42598,706,3,2015-06-25,414,1,0,0,0,3933.72
407033,723,2,2013-10-23,485,1,1,0,1,5709.26
218777,703,6,2014-03-23,0,0,0,0,0,0.0
600489,455,1,2014-05-27,346,1,0,0,0,4969.32
471040,290,0,2014-08-18,967,1,1,0,1,10717.07
196761,860,2,2015-01-21,592,1,0,0,0,4349.2
356798,507,6,2013-12-01,0,0,0,0,0,0.0
348033,854,4,2015-03-13,543,1,0,0,0,5118.66
248799,72,6,2013-04-14,0,0,0,0,0,0.0
30059,559,3,2014-05-15,770,1,0,0,0,5822.95
79398,41,0,2013-03-25,410,1,1,0,1,5283.97
9705,934,3,2014-01-30,620,1,0,0,0,5462.62
179681,277,0,2013-03-25,598,1,1,0,1,8020.46
283217,355,2,2015-04-29,1139,1,1,0,0,9266.22
373996,893,1,2013-04-02,836,1,0,0,1,6483.79
368477,304,4,2014-11-21,921,1,0,0,0,8245.2
395835,42,1,2014-10-07,1021,1,1,0,1,9032.47
559881,287,1,2014-02-11,688,1,0,0,0,6152.46
347412,505,6,2013-02-17,0,0,0,0,0,0.0
387656,728,6,2015-02-08,0,0,0,0,0,0.0
62592,1018,4,2014-02-14,1229,1,0,0,0,9881.96
90552,374,1,2014-10-14,898,1,0,0,0,6816.54
687643,376,5,2015-07-25,657,1,0,0,0,5515.59
686840,693,5,2014-10-04,464,1,0,0,0,3920.2
282413,702,2,2015-01-28,343,1,1,0,0,4604.62
288264,833,5,2013-02-23,473,1,0,0,0,4754.48
221023,689,6,2013-01-13,0,0,0,0,0,0.0
58361,436,1,2013-10-01,594,1,0,0,0,5321.35
262784,326,0,2015-07-06,429,1,0,0,0,4247.23
207956,931,6,2014-09-14,173,1,0,0,0,1210.91
182596,1065,0,2015-01-05,585,1,1,0,1,6771.31
226311,735,2,2015-02-04,559,1,1,0,1,6131.52
391591,913,3,2014-01-23,1115,1,1,0,0,8881.37
653273,327,1,2014-10-21,996,1,1,0,0,8767.26
365505,824,2,2013-09-18,901,1,0,0,0,6172.45
301728,1019,5,2015-02-28,794,1,0,0,0,8164.29
31139,236,1,2015-02-10,871,1,0,0,0,6704.863333333334
276165,881,4,2013-03-01,642,1,0,0,0,5275.615
383944,847,2,2014-07-23,716,1,0,0,1,5872.32
269491,247,2,2014-05-21,630,1,1,0,0,7515.08
286491,103,6,2013-01-13,0,0,0,0,0,0.0
299753,88,1,2014-09-09,567,1,0,0,0,4696.8
614805,250,2,2014-10-08,659,1,1,0,0,7843.0
573387,102,2,2014-01-01,0,0,0,1,1,0.0
512644,421,0,2013-05-13,1202,1,1,0,0,12175.76
399131,629,5,2013-05-25,634,1,0,0,0,6124.62
125597,775,4,2014-02-14,615,1,0,0,0,6103.01
21928,1083,3,2013-06-13,232,1,0,0,0,2471.73
13691,131,5,2013-09-28,538,1,0,0,0,5248.11
159492,352,4,2014-08-29,700,1,0,0,0,7184.36
560364,458,4,2014-04-11,662,1,0,0,0,5902.76
20760,15,1,2014-04-01,677,1,1,0,0,7040.2
429683,616,1,2014-04-29,967,1,1,0,0,10243.37
364824,1044,6,2013-12-15,0,0,0,0,0,0.0
274837,163,4,2014-04-04,921,1,1,0,0,7908.14
284953,407,1,2015-03-17,278,1,1,0,0,3652.9
620070,706,1,2015-05-12,424,1,0,0,0,4100.31
261353,803,2,2013-01-09,534,1,1,0,1,6978.01
206692,945,4,2013-08-02,599,1,1,0,1,5243.29
279185,867,2,2014-11-05,382,1,1,0,0,4301.37
571433,817,6,2013-09-08,0,0,0,0,0,0.0
344322,349,1,2013-01-15,0,0,0,0,0,0.0
527707,1077,0,2015-07-27,601,1,1,0,1,6717.27
9522,677,2,2015-05-06,617,1,1,0,0,7121.1
208584,684,4,2015-04-03,0,0,1,1,1,0.0
437871,226,3,2015-05-14,0,0,0,1,0,0.0
409032,1115,0,2013-08-05,294,1,0,0,1,3808.61
96820,964,3,2014-03-27,1302,1,0,0,0,8344.2
613510,331,0,2014-09-22,700,1,0,0,0,4967.036666666667
240523,299,4,2014-06-27,751,1,0,0,0,6924.69
225792,895,2,2013-09-11,957,1,1,0,0,10650.58
127721,794,5,2013-05-18,369,1,0,0,0,2683.67
631637,652,1,2013-04-09,706,1,1,0,0,7259.76
218300,829,5,2014-04-12,840,1,0,0,0,6496.670999999999
487224,644,4,2013-08-09,1031,1,0,0,1,8606.07
316606,284,1,2014-01-28,338,1,0,0,0,3316.07
81970,918,0,2015-02-02,690,1,1,0,0,7090.16
487411,332,4,2013-11-22,510,1,1,0,0,4673.35
437589,65,6,2015-05-31,0,0,0,0,0,0.0
344359,337,6,2013-12-08,0,0,0,0,0,0.0
236629,895,2,2013-11-13,766,1,0,0,0,7571.17
482969,982,1,2013-01-22,736,1,1,0,0,8569.31
389476,779,2,2014-02-12,627,1,0,0,0,5465.63
625002,253,1,2015-02-17,835,1,1,0,0,7788.63
372590,611,5,2013-02-16,456,1,0,0,0,5145.9
441248,175,0,2013-07-08,639,1,0,0,1,5086.12
637606,223,1,2014-06-10,647,1,0,0,0,5646.86
342994,144,1,2013-03-05,689,1,1,0,0,7673.57
651449,546,5,2014-07-12,1390,1,0,0,0,11415.98
135243,302,4,2013-12-27,323,1,0,0,1,3639.34
614041,319,4,2014-01-17,929,1,0,0,0,7585.36
253688,894,5,2014-04-12,820,1,0,0,0,7190.99
156887,560,0,2014-11-10,1609,1,1,0,0,13984.26
117486,480,3,2015-01-29,673,1,1,0,0,5788.53
205884,981,4,2013-04-26,755,1,1,0,0,7535.31
193437,685,5,2014-09-06,300,1,0,0,0,2595.71
431982,453,6,2014-11-23,0,0,0,0,0,0.0
445609,931,6,2013-06-23,279,1,0,0,0,2295.66
328349,1087,3,2014-01-02,572,1,0,0,1,5615.18
711403,803,2,2013-07-17,573,1,1,0,1,7137.89
179429,134,0,2013-12-23,801,1,0,0,1,9018.93
406949,1108,1,2014-04-22,588,1,0,0,1,4953.03
419793,51,1,2013-02-12,346,1,0,0,1,3985.99
683097,274,5,2014-04-05,873,1,0,0,0,3907.9266666666667
348097,465,3,2013-02-14,529,1,0,0,0,5801.6
602192,982,2,2015-02-11,558,1,0,0,1,5806.82
7720,928,2,2014-06-04,744,1,1,0,0,8105.98
233688,143,0,2013-09-30,550,1,0,0,0,5170.62
206274,46,2,2013-11-27,562,1,0,0,0,4608.65
488778,451,4,2014-12-05,533,1,1,0,0,6128.13
614047,210,2,2014-09-10,269,1,0,0,0,2515.43
694180,945,0,2015-05-25,0,0,0,1,0,0.0
604044,884,2,2014-05-07,618,1,1,0,0,6650.41
504959,783,3,2015-05-28,708,1,0,0,0,6374.75
611306,781,3,2013-02-07,634,1,1,0,1,5620.73
312413,1108,1,2015-01-06,776,1,1,0,0,8021.04
203023,563,4,2014-03-14,626,1,0,0,0,5363.48
183309,927,3,2013-06-27,728,1,0,0,0,5275.18
351043,434,0,2014-05-26,668,1,0,0,0,8194.64
458879,287,5,2014-05-31,794,1,0,0,0,8260.55
